date,regiao,mental_health_visits,total_atd,periodo,Pandemia_Step,Pandemia_Trend,PosPandemia_Step,PosPandemia_Trend,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,quarter_2,quarter_3,quarter_4,cos1,sin1,IR,offset,ma_12_mental_health_visits
2020-11-01,sudeste,218555.0,7936567.0,35,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.499999999999997,-0.8660254037844404,27.537725064250072,8.979236092985104,200325.58333333334
2020-12-01,sudeste,190935.0,7047345.0,36,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.4999999999999957,-0.866025403784441,27.093181900417818,8.860406229131648,207430.83333333334
2021-01-01,sudeste,189930.0,7403167.0,37,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.408728476930472e-15,1.0,25.655236468392513,8.909663160610922,211711.08333333334
2021-02-01,sudeste,207043.0,7590565.0,38,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-6.368782336202825e-15,27.276362168033607,8.934661307671853,214983.66666666666
2021-03-01,sudeste,229917.0,8773414.0,39,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8660254037844428,0.4999999999999928,26.2061040320222,9.07948129125775,221396.16666666666
2021-04-01,sudeste,209132.0,7410168.0,40,1,13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.866025403784444,0.4999999999999907,28.22230211244873,8.910608390097902,224775.08333333334
2021-05-01,sudeste,229650.0,8682316.0,41,1,14,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.499999999999986,0.8660254037844467,26.450315791316513,9.069043592340694,227278.66666666666
2021-06-01,sudeste,227827.0,8574074.0,42,1,15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.5000000000000012,-0.8660254037844379,26.571615780316336,9.056498277864788,230792.91666666666
2021-07-01,sudeste,235453.0,8369728.0,43,1,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.4999999999999979,-0.8660254037844398,28.131499613846472,9.032376665942339,234189.91666666666
2021-08-01,sudeste,277393.0,9432523.0,44,1,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.5000000000000072,0.8660254037844345,29.40814456535118,9.151918890213441,234610.25
2021-09-01,sudeste,262347.0,8733903.0,45,1,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.8660254037844426,-0.4999999999999932,30.03777349027119,9.074967627961392,237378.08333333334
2021-10-01,sudeste,249162.0,8310689.0,46,1,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.9581969173625882e-15,-1.0,29.98090772016616,9.025297796566502,243042.16666666666
2021-11-01,sudeste,260726.0,8964902.0,47,1,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.4999999999999792,0.8660254037844506,29.082972686148715,9.101072454579597,247228.58333333334
2021-12-01,sudeste,231699.0,8541684.0,48,1,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.8660254037844445,0.4999999999999898,27.125681540080386,9.052713457038834,253614.91666666666
2022-01-01,sudeste,194974.0,9510501.0,49,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8660254037844386,0.5,20.50091788014112,9.160151835539834,257764.16666666666
2022-02-01,sudeste,240257.0,8748954.0,50,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4999999999999894,0.8660254037844448,27.461225650517765,9.0766894293487,262097.08333333334
2022-03-01,sudeste,297886.0,10384141.0,51,1,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.82193361864236e-16,1.0,28.686628966228405,9.248035017434118,268141.25
2022-04-01,sudeste,259369.0,9050905.0,52,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.49999999999998174,-0.8660254037844491,28.656692341815543,9.110620031694305,273364.0833333333
2022-05-01,sudeste,306286.0,11302096.0,53,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7.842691359635767e-15,1.0,27.09992907510253,9.332743474225559,278914.3333333333
2022-06-01,sudeste,277618.0,10907016.0,54,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.8660254037844402,-0.49999999999999745,25.453157857291124,9.2971615308755,282519.8333333333
2022-07-01,sudeste,287448.0,11278206.0,55,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.49999999999997835,0.8660254037844511,25.487032246085946,9.330627469850251,285952.4166666667
2022-08-01,sudeste,349923.0,12984573.0,56,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-3.92258364109106e-15,-1.0,26.949134176379925,9.47151723945912,298295.0833333333
2022-09-01,sudeste,325021.0,10925828.0,57,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,1.2248324933383297e-14,29.74795136807938,9.298884806565598,304374.6666666667
2022-10-01,sudeste,315765.0,10823973.0,58,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.49999999999999023,0.8660254037844443,29.17274461050485,9.28951867539075,314445.0
2022-11-01,sudeste,303992.0,10690108.0,59,0,0,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.49999999999999956,-0.8660254037844389,28.436756672617342,9.277074106867964,320979.75
2022-12-01,sudeste,272890.0,9515813.0,60,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.4999999999999809,-0.8660254037844497,28.67752865677373,9.160710220115849,329750.4166666667
2023-01-01,sudeste,343086.0,11509756.0,61,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999936,-0.8660254037844424,29.80827743003414,9.350950302533798,338127.5833333333
2023-02-01,sudeste,313212.0,10197682.0,62,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.917631795998353e-15,-1.0,30.714038739391953,9.229915718544094,346203.0
2023-03-01,sudeste,418730.0,14237576.0,63,0,0,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.008854037047271e-14,29.41020297275323,9.563639945756993,355985.0
2023-04-01,sudeste,337786.0,11611814.0,64,0,0,1,13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.499999999999997,0.8660254037844404,29.089856244683215,9.359778307103728,362155.0833333333
2023-05-01,sudeste,411534.0,13846474.0,65,0,0,1,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-7.83773951454306e-15,1.0,29.721212779513397,9.535785894365718,371240.4166666667
2023-06-01,sudeste,378144.0,12390358.0,66,0,0,1,15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.0,4.41306134138659e-15,30.519215021874267,9.42467386847533,378403.3333333333
2023-07-01,sudeste,384353.0,12320884.0,67,0,0,1,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-9.772415167715292e-16,1.0,31.195245406092614,9.419050987760123,384444.0
2023-08-01,sudeste,467307.0,14419268.0,68,0,0,1,17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.5000000000000098,0.866025403784433,32.408510612327895,9.57632064672106,388203.8181818182
2023-09-01,sudeste,399062.0,12036727.0,69,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.8660254037844298,-0.5000000000000153,33.153697014146786,9.395717838052754,395703.0
2023-10-01,sudeste,424789.0,13026851.0,70,0,0,1,19,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.5000000000000284,0.8660254037844223,32.608724856068434,9.474767967849086,393144.44444444444
2023-11-01,sudeste,389947.0,12048175.0,71,0,0,1,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5000000000000131,-0.866025403784431,32.36564873933189,9.396668475166589,400064.25
2023-12-01,sudeste,345378.0,10649172.0,72,0,0,1,21,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.8660254037844318,0.5000000000000119,32.43238065832724,9.273237421636283,398425.71428571426
2018-01-01,sul,84754.0,3323595.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,25.500700295914513,8.108802307396868,90171.33333333333
2018-02-01,sul,82272.0,3127761.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,26.303800066565188,8.048072692096449,90729.14285714286
2018-03-01,sul,93063.0,3799601.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,24.49283490555982,8.242651340201592,92208.625
2018-04-01,sul,97726.0,3954977.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.6739403974420594e-16,-1.0,24.70962536571009,8.28273006476133,92074.33333333333
2018-05-01,sul,94476.0,3950949.0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-4.898587196589413e-16,1.0,23.91222969468854,8.281711082203556,93795.3
2018-06-01,sul,88737.0,3629643.0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6.123233995736766e-16,-1.0,24.447858921662544,8.196889575315065,93649.63636363637
2018-07-01,sul,94076.0,3895748.0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,-9.803364199544708e-16,24.14837920727932,8.267640980945627,91623.16666666667
2018-08-01,sul,102565.0,4238054.0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.5000000000000003,0.8660254037844385,24.200965820633716,8.351859480606436,91460.5
2018-09-01,sul,91000.0,3627309.0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5000000000000004,-0.8660254037844384,25.08746842356138,8.196246330029584,92109.5
2018-10-01,sul,109284.0,4475717.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.102182119232618e-15,-1.0,24.41709339531521,8.406421841338235,91761.83333333333
2018-11-01,sul,92193.0,3724671.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.8660254037844405,-0.49999999999999684,24.751984806174825,8.222733804765378,93071.08333333333
2018-12-01,sul,69332.0,2857177.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.8660254037844392,-0.49999999999999917,24.26591002237523,7.957589353409414,94974.66666666667
2019-01-01,sul,82802.0,3499191.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8660254037844373,0.5000000000000023,23.663183861641162,8.160287077902735,95812.25
2019-02-01,sul,90060.0,3707117.0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.866025403784439,-0.49999999999999933,24.293811066659075,8.218009764562566,97767.75
2019-03-01,sul,88891.0,3492664.0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,-6.189806365883577e-19,25.450773392459165,8.158420047795278,99492.5
2019-04-01,sul,113437.0,4279121.0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.0,-3.674559378078648e-15,26.509416303021112,8.361502893651974,100815.08333333333
2019-05-01,sul,117319.0,4497117.0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5000000000000009,0.8660254037844382,26.08760234612531,8.41119180377716,101391.58333333333
2019-06-01,sul,98788.0,3818142.0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.4708141202500005e-15,-1.0,25.873317440786643,8.247519195841328,102366.0
2019-07-01,sul,117542.0,4505515.0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5000000000000077,-0.8660254037844343,26.08847157317199,8.413057480933782,103495.91666666667
2019-08-01,sul,123262.0,4524409.0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.8660254037844393,0.49999999999999895,27.24377924276961,8.417242239869287,104761.16666666667
2019-09-01,sul,106871.0,3968920.0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,7.839596456452825e-15,26.92697257692269,8.286249296369293,104954.16666666667
2019-10-01,sul,116202.0,4470203.0,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.8660254037844349,-0.5000000000000063,25.994792630222836,8.405189100446682,105247.08333333333
2019-11-01,sul,103886.0,3826879.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.8660254037844377,-0.5000000000000017,27.146403113346413,8.249804867470935,101827.0
2019-12-01,sul,82891.0,2987363.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.8660254037844384,-0.5000000000000004,27.74721384712872,8.002146337447682,99144.25
2020-01-01,sul,97985.0,3417744.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000000000000021,-0.8660254037844374,28.669496603607524,8.136735963269635,98968.58333333333
2020-02-01,sul,92376.0,3255998.0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.91096680932118e-16,-1.0,28.37102479792678,8.088254112871628,97714.33333333333
2020-03-01,sul,92406.0,3382876.0,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5000000000000084,-0.8660254037844337,27.315810570650537,8.126481514251417,95885.5
2020-04-01,sul,72396.0,2166610.0,28,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.5000000000000056,0.8660254037844355,33.41441237693909,7.680919013027447,97205.66666666667
2020-05-01,sul,85126.0,2587058.0,29,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5000000000000026,-0.8660254037844372,32.904557995993905,7.858276601725973,97179.25
2020-06-01,sul,96680.0,3008025.0,30,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.8660254037844345,-0.5000000000000072,32.14069032006051,8.009038996205406,97947.0
2020-07-01,sul,102491.0,3486533.0,31,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.0779367755043061e-14,1.0,29.396251232958356,8.156663111695865,98958.58333333333
2020-08-01,sul,101316.0,3500718.0,32,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.8660254037844365,0.5000000000000038,28.941491431186403,8.160723369295729,99068.08333333333
2020-09-01,sul,122713.0,3950652.0,33,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.8660254037844396,0.4999999999999983,31.061455172462672,8.28163590756486,99927.91666666667
2020-10-01,sul,115885.0,4036029.0,34,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.8660254037844414,-0.49999999999999534,28.712628179827252,8.303016566779696,102085.66666666667
2020-11-01,sul,113099.0,4298672.0,35,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.941628240500001e-15,1.0,26.310218597743674,8.36606141677232,105567.83333333333
2020-12-01,sul,95030.0,3561154.0,36,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.8660254037844377,-0.5000000000000017,26.685170031961547,8.17783992862182,107820.16666666667
2021-01-01,sul,99299.0,3712563.0,37,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999864,0.8660254037844465,26.746751502937457,8.219477752663941,109552.91666666667
2021-02-01,sul,102694.0,3836443.0,38,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4999999999999894,-0.8660254037844448,26.768024443475376,8.252300914215548,111764.41666666667
2021-03-01,sul,118299.0,4561456.0,39,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.9385333373170594e-15,25.934482323188032,8.425397149789209,115446.41666666667
2021-04-01,sul,114182.0,4053671.0,40,1,13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.0,4.917156615687063e-16,28.16755479169375,8.307378169303355,116995.33333333333
2021-05-01,sul,112154.0,4506620.0,41,1,14,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,1.0288890054747531e-14,24.88650030399723,8.413302705845647,118433.58333333333
2021-06-01,sul,117473.0,4610287.0,42,1,15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.8660254037844406,0.4999999999999966,25.480626260360797,8.436045390018165,120317.25
2021-07-01,sul,129029.0,4717729.0,43,1,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.866025403784446,-0.49999999999998723,27.349811742047923,8.459082818724855,122606.16666666667
2021-08-01,sul,145500.0,5101313.0,44,1,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8.81869491513412e-15,-1.0,28.522068730148494,8.537253236557993,122753.0
2021-09-01,sul,141300.0,4871021.0,45,1,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4999999999999979,0.8660254037844398,29.00829210138901,8.491058845026977,123590.16666666667
2021-10-01,sul,133144.0,4932808.0,46,1,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.8660254037844406,-0.4999999999999966,26.991522881085174,8.503663678927522,126492.41666666667
2021-11-01,sul,135703.0,4993821.0,47,1,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5000000000000107,-0.8660254037844325,27.174181853935092,8.515956627185728,127712.75
2021-12-01,sul,122497.0,4501708.0,48,1,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.866025403784444,-0.4999999999999907,27.21122738302884,8.412212159300978,130602.33333333333
2022-01-01,sul,101061.0,5251388.0,49,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.1268607494065414e-14,19.244626373065557,8.566247701595564,132504.0
2022-02-01,sul,112740.0,4736730.0,50,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6658910352223535e-14,-1.0,23.801229962442445,8.463102303199236,134014.83333333334
2022-03-01,sul,153126.0,5665257.0,51,1,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8660254037844465,-0.4999999999999864,27.028959145189706,8.642107538717289,136709.41666666666
2022-04-01,sul,128826.0,5072770.0,52,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.8660254037844519,0.4999999999999771,25.39559254608429,8.531642298474628,139011.5
2022-05-01,sul,146829.0,6291774.0,53,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.499999999999997,0.8660254037844404,23.336661488476857,8.74699834490625,141699.91666666666
2022-06-01,sul,140293.0,5884884.0,54,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.8660254037844485,0.499999999999983,23.839552317428858,8.680142308370119,143787.91666666666
2022-07-01,sul,147159.0,5670166.0,55,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.371852007299671e-14,1.0,25.953208424585807,8.642973673189182,145227.25
2022-08-01,sul,177835.0,6446181.0,56,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.8660254037844436,-0.4999999999999915,27.587652285903857,8.771243141410267,150562.83333333334
2022-09-01,sul,168925.0,5776479.0,57,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-6.858022075225178e-15,1.0,29.243592853016516,8.661549606497093,154360.25
2022-10-01,sul,165405.0,5938846.0,58,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.0,5.392778780704473e-15,27.851370451431137,8.68927011738837,159536.5
2022-11-01,sul,160759.0,6053194.0,59,0,0,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,5.387826935611766e-15,26.55771481964728,8.70834134560112,162872.83333333334
2022-12-01,sul,139769.0,5379526.0,60,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.5000000000000089,0.8660254037844335,25.98165711997674,8.590355545185217,167440.25
2023-01-01,sul,165088.0,5569906.0,61,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8660254037844436,-0.4999999999999915,29.63927937024431,8.625133456656844,170977.58333333334
2023-02-01,sul,158309.0,5147652.0,62,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8660254037844489,0.4999999999999822,30.753632918464575,8.546295967363498,174607.16666666666
2023-03-01,sul,215241.0,7277040.0,63,0,0,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999775,0.8660254037844516,29.578097688070972,8.892479465102626,179183.08333333334
2023-04-01,sul,168862.0,6141997.0,64,0,0,1,13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.4999999999999928,-0.8660254037844428,27.49301245181331,8.7229052125604,181627.58333333334
2023-05-01,sul,201638.0,7376729.0,65,0,0,1,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.500000000000031,-0.8660254037844207,27.334337482100807,8.906085594409065,186189.33333333334
2023-06-01,sul,182741.0,6324614.0,66,0,0,1,15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.8618345230859297e-14,-1.0,28.89362101782022,8.752204284065472,189925.91666666666
2023-07-01,sul,190714.0,6265292.0,67,0,0,1,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8660254037844269,0.5000000000000203,30.439762424480776,8.742780474384507,192736.08333333334
2023-08-01,sul,232746.0,7448532.0,68,0,0,1,17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.1757847233087767e-14,-1.0,31.247230998000678,8.915772244977433,195249.54545454544
2023-09-01,sul,198259.0,6122598.0,69,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5000000000000191,-0.8660254037844276,32.381515167254165,8.7197417952315,198943.6
2023-10-01,sul,220146.0,7046997.0,70,0,0,1,19,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.8660254037844249,-0.5000000000000238,31.239689757211476,8.860356847613863,197132.77777777778
2023-11-01,sul,205598.0,6625712.0,71,0,0,1,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.8660254037844337,0.5000000000000084,31.030325495584474,8.798713116777867,200666.625
2023-12-01,sul,173491.0,5590252.0,72,0,0,1,21,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.5000000000000225,0.8660254037844257,31.03455801276937,8.628779645633944,200527.85714285713
